2003-04-03,06:00:00,-0.3,G
2004-04-03,06:00:00,-3.2,G
2005-04-03,06:00:00,1.1,G
2007-04-03,06:00:00,2.4,G
2008-04-03,06:00:00,2.2,G
2009-04-03,06:00:00,0.2,G
2010-04-03,06:00:00,2.4,G
2011-04-03,06:00:00,6.7,G
2012-04-03,06:00:00,-3.9,G
2013-04-03,06:00:00,-2.0,G
2014-04-03,06:00:00,0.5,G
2015-04-03,06:00:00,-0.9,G
2016-04-03,06:00:00,2.7,G
2017-04-03,06:00:00,0.4,G
2018-04-03,06:00:00,-7.0,G
2019-04-03,06:00:00,0.0,G
2020-04-03,06:00:00,0.1,G
2021-04-03,06:00:00,-1.7,G
2022-04-03,06:00:00,0.6,G
2023-04-03,06:00:00,-8.0,G
